id,subject,details,sourceId,ComArtId,ComSourceId,diseaseId,modalityId,ComPathID,ComCatID,ComUserID,level,ComPathReg,isClinical,isVivo,isVitro,enteredDate,enteredBy
1034,IFN-beta and minocycline helps MS,IFN-beta and minocycline helps MS in mice.,AR00841,AR00841,0,DS77,MO192,,CT11,Kathy,2,0,FALSE,TRUE,FALSE,20071114,kathy
1035,IFN-beta and minocycline helps MS,Combo of IFN-beta and minocycline helps MS in mice.,AR00841,AR00841,0,DS77,MO207,,CT11,Kathy,2,0,FALSE,TRUE,FALSE,20071114,kathy
1036,Minocycline and glat acetate good for MS,Combo of minocycline and glatiramer acetate reduces severity of MS in mice.,AR00842,AR00842,0,DS77,MO192,,CT11,Kathy,1,0,FALSE,TRUE,FALSE,20071114,kathy
1037,Minocycline and glat acetate good for MS,Combo of minocycline and glatiramer acetate reduces severity of MS in mice.,AR00842,AR00842,0,DS77,MO208,,CT11,Kathy,1,0,FALSE,TRUE,FALSE,20071114,kathy
1038,Minocycline effective for MS,"In severe MS minocycline delayed the course of the disease. In mild disease, minocycline lessened the severity during Rx.",AR00843,AR00843,0,DS77,MO192,,CT11,Kathy,2,0,FALSE,TRUE,FALSE,20071114,kathy
1039,Minocycline good for RA,"46 pts with RA for <1 yr rec'd minocycline 100 mg bid vs. placebo x 3-6 mo,then conv Rx. At f/u, RA was in remission (without drugs) in 8 pts treated with minocycline vs 1 pt in placebo grp. 10 pts in minocycline grp vs 16 in placebo grp req anti-arthriti",AR00844,AR00844,0,DS74,MO192,,CT3,Kathy,2,0,TRUE,FALSE,FALSE,20071114,kathy
1040,Sx of RA better with minocycline,"219 pts with active RA rec'd minocycline or placebo.At 48 wks, 54% of the minocycline grp vs. 39% of the placebo grp showed improvement in jt swelling and 56% vs. 41% had improvement in jt tenderness. The minocycline grp also had better Hct, ESR, plt ct, ",AR00845,AR00845,0,DS74,MO192,,CT3,Kathy,2,0,TRUE,FALSE,FALSE,20071114,kathy
1041,Minocycline helps early RA,60 pts with sero+ RA of <1 year not Rx'd with meds rec'd minocycline 100 mg bid or hydroxychloroquine 200 mg bid. All  rec'd low-dose prednisone. Mino pts did better than hydroxy pts (60% vs 30%) and needed less prednisone and more likely to get off pred.,AR00846,AR00846,0,DS74,MO192,,CT3,Kathy,2,0,TRUE,FALSE,FALSE,20071121,kathy
1042,Minocycline helps prev Rx'd RA pts,15 Japanese pts with RA who rec'd >3 drugs given minocycline 100 mg bid. 54% had sig improvement starting at 4 wks and 8 pts had + effects >1yr. Pt with multi-drug resistance responded well.,AR00847,AR00847,0,DS74,MO192,,CT3,Kathy,2,0,TRUE,FALSE,FALSE,20071121,kathy
1043,Minocycline helps cutaneous sarcoid,"12 pts with cut sarcoidosis given minocycline 200 mg/d x 1 yr. CR-8 pts, PR - 2 pts, PD - 1 pt, SD - 1 pt. Relapse of skin sx after mino withdrawal in 3 pts, who then rec'd doxycycline, 200 mg/d and had CR.",AR00848,AR00848,0,DS256,MO192,,CT1,Kathy,2,0,TRUE,FALSE,FALSE,20071121,kathy
1044,Minocycline helps chemo for thyroid Ca,"Minocycline, manumycin and paclitaxel combo has lowest avg tumor growth rate in anaplastic thyroid ca in mice and sig better survival than manumycin alone, paclitaxel alone, or manumycin + paclitaxel.",AR00849,AR00849,0,DS24,MO192,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20071122,kathy
1045,Minocycline polymer effects brain tumor,Minocycline polymer implanted in rat brains at time of tumor implantation gave 100% survival in contrast to untreated rats that died within 21d. Treatment 5d after tumor implantation gave modest increases in survival. Mino had add effects of systemic BCNU,AR00850,AR00850,0,DS98,MO192,,0,Kathy,2,0,FALSE,TRUE,FALSE,20071122,kathy
1046,Minocycline effective for glioma,Minocycline polymer implanted at time of glioma implantation in rats extended med survival by 530% compared to empty polymer. When begun 5d after tumor implantation there was no effect. After tumor resection Rx w/ mino resulted in a 43% inc in med surviva,AR00851,AR00851,0,DS98,MO192,,0,Kathy,2,0,FALSE,TRUE,FALSE,20071122,kathy
1047,Minocycline helps anti- Kaposi's sarc drugs,Minocycline augments the effects of 2 derivatives of distamycin in Kaposi’s sarcoma in mice.,AR00852,AR00852,0,DS152,MO192,,CT2,Kathy,1,0,FALSE,TRUE,FALSE,20071122,kathy
1048,Minocycline inhibits renal cell ca,"Minocycline 0.5 mcg/ml or 5.0 mcg/ml sig inhibited the invasion of renal cell ca cells in mice. In addition, IP mino  0.5 mg reduced the # of met nodules in the lung.",AR00853,AR00853,0,DS42,MO192,,CT2,Kathy,1,0,FALSE,TRUE,FALSE,20071122,kathy
1049,Minocycline good for NSCLC,Minocycline/phenidone combo slows tumor growth and results in less lung mets in NSCLC in animals. Combo of mino/sulindac enhances cytoxan = 2.0- to 2.1-fold slower tumor growth. Melphalan enhanced by mino/sulindac and minoc/mefenamic acid = 4.5- to 4.7-fo,AR00854,AR00854,0,DS12,MO192,,CT2,Kathy,1,0,FALSE,TRUE,FALSE,20071122,kathy
1050,Minocycline reduces lung mets,"# total mets and mets > 2 mm in lung of mice suppressed 67% and 85%, respect by bleomycin. When minocycline added, # mets further reduced by 88% and 100%, respect.",AR00855,AR00855,0,DS12,MO192,,CT2,Kathy,2,0,FALSE,TRUE,FALSE,20071122,kathy
1051,Minocycline enhances chemo/XRT effects,"Minocycline enhances cytoxan, melphalan, XRT, Adriamycin, and bleomycin in lung ca in animals.",AR00856,AR00856,0,DS12,MO192,,CT2,Kathy,2,0,FALSE,TRUE,FALSE,20071122,kathy
1052,Minocycline enhances chemo/XRT effects,"Minocycline enhances cytoxan, melphalan, XRT, Adriamycin, and bleomycin in lung ca in animals.",AR00856,AR00856,0,DS44,MO192,,CT2,Kathy,2,0,FALSE,TRUE,FALSE,20071122,kathy
1053,Minocycline helps ALS,"Minocycline given to mice with ALS delayed onset of motor neuron degeneration, muscle strength decline. Increased  longevity by 5 wks in 70% of mice.",AR00857,AR00857,0,DS88,MO192,,0,Kathy,1,0,FALSE,TRUE,FALSE,20071122,kathy
1054,Minocycline + creatine for ALS,Minocycline/creatine combo help ALS in animals and better than either alone.,AR00858,AR00858,0,DS88,MO192,,0,Kathy,1,0,FALSE,TRUE,FALSE,20071122,kathy
1055,Minocycline + creatine for ALS,Minocycline/creatine combo help ALS in animals and better than either alone.,AR00858,AR00858,0,DS88,MO209,,0,Kathy,1,0,FALSE,TRUE,FALSE,20071122,kathy
1056,Minocycline slows ALS,"Minocycline delayed dz onset and extended survival of mice w/ ALS. At 120d old, minocycline protected mice from loss of motor neurons and vacuolization.",AR00859,AR00859,0,DS88,MO192,,0,Kathy,1,0,FALSE,TRUE,FALSE,20071122,kathy
1057,Minocycline neuroprotective,"Minocycline is neuroprotective,anti-inflammatory, anti-microbial inhibiting microglial activation known to cause apoptosis in Huntington's dz.",AR00860,AR00860,0,DS235,MO192,,CT11,Kathy,1,0,FALSE,TRUE,FALSE,20071122,kathy
1058,Minocycline helps Huntington's,Pt with adv Huntington's dz given minocycline x >1yr with positive effects. Stopping it caused more Sx.,AR00861,AR00861,0,DS235,MO192,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20071122,kathy
1059,Minocycline effective in Huntington's,"14 pts with Huntington’s given minocycline which improved    motor and neuropsych fctn in 1st 6 mo, then stabilized after 3 yrs of Rx.",AR00862,AR00862,0,DS235,MO192,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20071124,kathy
1060,Minocycline safe for HD pts,Minocycline 100 and 200 mg/day is well tolerated and safe in HD patients.,AR00863,AR00863,0,DS235,MO192,,CT11,Kathy,0,0,TRUE,FALSE,FALSE,20071124,kathy
1061,Minocycline/CoQ10 helps Huntington's,"Minocycline/CoQ10 sig extended survival and improved performance better than either agent alone. Combo lessened brain atrophy, striatal neuron atrophy, and huntington aggregation in mice.",AR00864,AR00864,0,DS235,MO192,,CT11,Kathy,1,0,FALSE,TRUE,FALSE,20071124,kathy
1062,Minocycline/CoQ10 helps Huntington's,"Minocycline/CoQ10 sig extended survival and improved performance better than either agent alone. Combo lessened brain atrophy, striatal neuron atrophy, and huntington aggregation in mice.",AR00864,AR00864,0,DS235,MO210,,CT11,Kathy,1,0,FALSE,TRUE,FALSE,20071124,kathy
1066,Minocycline for stroke Rx,Minocycline sig decreased stroke injury in mice 2- to 3-fold and reduced infarct size and improved behavior.,AR00867,AR00867,0,DS216,MO192,,CT11,Kathy,2,0,FALSE,TRUE,FALSE,20071124,kathy
1069,Minocycline increases bone mass,Minocycline increases bone mass and density in ovarectomized rats and stimulated colony-forming efficiency of bone marrow stromal cells.,AR00869,AR00869,0,DS153,MO192,,CT21,Kathy,2,0,FALSE,TRUE,FALSE,20071124,kathy
1070,Osteoporosis helped by minocycline,Minocycline and estrogen prevented a decrease in bone mineral density and prevented the loss of trabecular connectivity in ovarectomized rats. Minocycline reduced bone resorption modestly and stimulated bone formation substantially.,AR00870,AR00870,0,DS153,MO192,,CT21,Kathy,2,0,FALSE,TRUE,FALSE,20071124,kathy
1074,Minocycline helps osteopenia in DM,Minocycline restores osteoblastic structure in rats with diabetic osteopenia.,AR00873,AR00873,0,DS73,MO192,,CT10,Kathy,1,0,FALSE,TRUE,FALSE,20071124,kathy
1075,Minocycline helps DM dermopathy,"Daily minocycline treatment of diabetic rats not only prevented diabetes related atrophy of skin collagen mass, but also normalized skin collagen mass to match that of growing non-diabetic controls.",AR00874,AR00874,0,DS73,MO192,,CT10,Kathy,1,0,FALSE,TRUE,FALSE,20071124,kathy
1076,Minocycline inhibits HIV replication,"Minocycline inhibits replication of HIV by binding with 
HIV-1 integrase.",AR00875,AR00875,0,DS104,MO192,,CT16,Kathy,1,0,FALSE,FALSE,TRUE,20071124,kathy
1077,Minocycline helps HIV CNSs dz,"In a SIV animal model of HIV CNS disease, minocycline 4mg/kg/d reduced the severity of encephalitis, suppressed viral load in the brain, and decreased the expression of CNS inflammatory markers. In vitro, minocycline inhibited SIV and HIV replication.",AR00876,AR00876,0,DS104,MO192,,CT16,Kathy,1,0,FALSE,TRUE,TRUE,20071124,kathy
1078,Minocycline may help AIDS dementia,Minocycline potently inhibited viral production from microglia potentially inhibitin AIDS dementia.,AR00877,AR00877,0,DS104,MO192,,CT16,Kathy,1,0,FALSE,FALSE,TRUE,20071124,kathy
1079,Minocycline helps after spinal cord injury,Mice rec'd minocycline 1h after spinal cord injury. It sig improved hindlimb function and strength from 3 to 28d after injury compared with controls and gross lesion size in the spinal cord was sig reduced. Minocycline was better than methylprednisolone. ,AR00878,AR00878,0,DS215,MO192,,CT11,Kathy,2,0,FALSE,TRUE,FALSE,20071124,kathy
1080,Minocycline helps recovery after spinal cord injury,"Minocycline 90 mg/kg given immediately after spinal cord injury and then twice at a dose of 45 mg/kg every 12 h modulated expression of cytokines, attenuated cell death and the size of lesions, and improved functional recovery in the rat.",AR00879,AR00879,0,DS215,MO192,,CT11,Kathy,2,0,FALSE,TRUE,FALSE,20071124,kathy
1082,Minocycline helps in I/R injury,"Minocycline sig reduced cell death in rat hearts with ischemia/reperfusion injury when given prior to hypoxia & at reoxygenation. Minocycline promoted hemodynamic recovery and cell survival with reduction of infarct size, cardiac release of CPK and apopto",AR00881,AR00881,0,DS207,MO192,,CT14,Kathy,1,0,FALSE,TRUE,FALSE,20071124,kathy
1083,Minocycline helps in neonatal H/I injury,Minocycline given either immed before or after a hypoxic-ischemic insult blocks tissue damage in rodents with neonatal hypoxic-ischemic brain injury by preventing caspase-3.,AR00882,AR00882,0,DS217,MO192,,CT11,Kathy,1,0,FALSE,TRUE,FALSE,20071124,kathy
1084,Minocycline helps schizophrenia,2 pts with acute schizophrenia with predominant catatonic sx responded to minocycline.,AR00883,AR00883,0,DS231,MO192,,CT18,Kathy,1,0,TRUE,FALSE,FALSE,20071124,kathy
1085,Minocycline used for pericardial effusion,14 pts with malignant pericardial eff had minocycline 10 mg/kg q48 h via pericardial drain until fluid drainage stopped or until further Rx was necessary. Mean amt of minocycline given was 1.9g given in 2.4 divided doses. Total drainage time was app 5.4d.,AR00884,AR00884,0,DS258,MO192,,CT4,Kathy,2,0,TRUE,FALSE,FALSE,20071124,kathy
1086,Minocycline good for pleurodesis,"Minocycline was instilled into the pleural space for postop air leakage in 12 pts and for malignant pleural eff in 7 pts.  92% responded. In 7 pts with pl eff, only 1 had recurrence.  17/19 pts were pain-free following pleurodesis.",AR00886,AR00886,0,DS259,MO192,,CT6,Kathy,2,0,TRUE,FALSE,FALSE,20071124,kathy
1087,Minocycline cures hepatic cyst,64yo man with 9.0 cm benign hepatic causing obstructive jaundice treated with aspiration and instillation of minocycline had good response.,AR00887,AR00887,0,DS260,MO192,,CT9,Kathy,2,0,TRUE,FALSE,FALSE,20071124,kathy
1088,Minocycline good for hepatic cyst,"88yo man with large hepatic cyst and intrahepatic bile duct dilatation had drainage and minocycline was instilled. Liver enzyme levels returned to nl, jaundice disappeared. 9 mo afterward, the cyst and dilatation of bile duct had disappeared.",AR00888,AR00888,0,DS260,MO192,,CT9,Kathy,2,0,TRUE,FALSE,FALSE,20071124,kathy
1089,Minocycline resolves solitary hepatic cysts,"7 pts with large hepatic cysts had half of each cyst aspirated then 100-500 mg of minocycline diluted in 5-25 mL of saline was injected. After 28 mo, the 5 pts with solitary cysts were asymptomatic and 4 had complete regression; 2 pts with multiple hepati",AR00889,AR00889,0,DS260,MO192,,CT9,Kathy,2,0,TRUE,FALSE,FALSE,20071124,kathy
1090,Minocycline resolves lymphocysts,"19 pts had drainage of pelvic lymphocysts then minocycline instilled. 15 pts had 1 Rx, 3 had 2 Rx, and 1 pt with bil lymphocysts had 3 Rxs. 74% had complete resolution within 3 mo. 26% had partial resolution. None developed recurrence up to at least 40 mo",AR00890,AR00890,0,DS261,MO192,,CT22,Kathy,2,0,TRUE,FALSE,FALSE,20071124,kathy
1091,Minocycline for prostatic cysts,"3 pts with symptomatic prostatic cysts had drainage and then 100 mg minocycline infused into the cavity. No complications, improvements of voiding sx without any recurrences within the 2y or more of f/u.",AR00891,AR00891,0,DS262,MO192,,CT24,Kathy,2,0,TRUE,FALSE,FALSE,20071124,kathy
1092,Minocycline helps retinal degeneration,"Mice were exposed to intense green light for 3h and observed during 1, 3, or 7d of dark recovery. The animals received ip minocycline or placebo 1d before exposure to light for 2, 4, or 8d, depending on the periods of survival. Minocycline  provided marke",AR00893,AR00893,0,DS263,MO192,,CT17,Kathy,2,0,FALSE,TRUE,FALSE,20071124,kathy
1111,Minocycline inhibits IFN.,Minocycline downregulates IFNgamma-induced protein kinase C (alpha/betaII) phosphorylation and nuclear translocation in exp allergic encephalomyelitis.,AR00910,AR00910,0,DS265,MO192,,CT11,Kathy,1,0,FALSE,FALSE,TRUE,20071125,kathy
1222,CoQ helps anthracycline cardiotoxicity,"Anthracyclines cause chronic cardiac toxicity by damaging mitochondria of cardiac cells, the contractile elements or by disrupting Ca homeostasis. This is caused by oxidative stress which is 10x > in cardiac monocytes via displacement of CoQ. Women with B",AR00927,AR00927,0,DS113,MO210,,CT4,Kathy,2,0,TRUE,TRUE,FALSE,20071209,kathy
1227,Use of antioxidants in Ca Rx,"Antioxidants selectively induce apoptosis in ca cells but not in nl cells and prevent angiogenesis and metastatic spread, suggesting a potential role for antioxidants as adjuvants in cancer therapy.

",AR00930,AR00930,0,DS102,MO222,,CT2,Kathy,2,0,FALSE,FALSE,FALSE,20071209,kathy
1234,Gingko biloba helps MS cognition,38 pts with MS rec'd either gingko biloba 120mg bid or placebo x 12wks. GB pts were 4.5 sec faster on one cognitive test and reported less cognitive difficulties.,AR00935,AR00935,0,DS77,MO223,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20071210,kathy
1235,Green tea may help BC,5 or more cups of green tea a day shows a non-SS trend towards the prevention of BC development. Green tea consumption may possibly help prevent BC recurrence in early stage ca. Not enough studies done to make conclusions.,AR00936,AR00936,0,DS85,MO83,,CT2,Kathy,0,0,TRUE,FALSE,FALSE,20071211,kathy
2227,Hyperglycemia feeds ca growth,"Lower average blood glucose in pts in remission from cancer.  Hyperglycemia impairs ascorbic acid, damages immune effectiveness and hinders ca survival. 
",AR00939,AR00939,0,DS102,MO101,,,Kathy,1,0,TRUE,FALSE,FALSE,20080908,kathy
2222,Botanicals and LOX/COX,Review of botanical agents affecting LOX and COX,AR00942,AR00942,0,DS102,MO158,,CT2,Kathy,1,0,FALSE,FALSE,FALSE,20080908,kathy
2223,Botanicals and LOX/COX,Review of botanical agents affecting LOX and COX,AR00942,AR00942,0,DS102,MO134,,,Kathy,1,0,FALSE,FALSE,FALSE,20080908,kathy
2224,Botanicals and LOX/COX,Review of botanical agents affecting LOX and COX,AR00942,AR00942,0,DS102,MO358,,CT2,Kathy,1,0,FALSE,FALSE,FALSE,20080908,kathy
2225,Botanicals and LOX/COX,Review of botanical agents affecting LOX and COX,AR00942,AR00942,0,DS102,MO69,,CT2,Kathy,1,0,FALSE,FALSE,FALSE,20080908,kathy
2226,Botanicals and LOX/COX,Review of botanical agents affecting LOX and COX,AR00942,AR00942,0,DS102,MO134,,,Kathy,1,0,FALSE,FALSE,FALSE,20080908,kathy
1240,LDN/ALA helps pancreatic Ca,"46yo with pancreatic ca with liver mets s/p 1 cycle Gemzar/Carbo switched to IV alpha lipoic acid 300-600mg 2x/wk, po ALA 600mg/d, LDN 4.5mg qhs, selenium 200mcg bid, silymarin 300mg qid and nutritional counseling. SD for > 3yrs.",AR00943,AR00943,0,DS20,MO1,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20071211,kathy
1242,Milk thistle review,"Silymarin functions as a potent antioxidant that stabilizes
cell membranes, stimulates detoxification pathways,
regenerates liver tissue, inhibits the growth of
some cancer cell lines, exerts direct cytotoxic activity
toward select cancer cell lines, and ",AR00944,AR00944,0,DS102,MO92,,CT2,Kathy,0,0,TRUE,FALSE,FALSE,20071211,kathy
1243,Milk thistle trials,"Review of studies done with milk thistle in liver diseases, cancer, hepatitis C, HIV, diabetes, and hypercholesterolemia.",AR00945,AR00945,0,DS65,MO92,,CT9,Kathy,1,0,TRUE,FALSE,FALSE,20071211,kathy
1244,Milk thistle trials,"Review of studies done with milk thistle in liver diseases, cancer, hepatitis C, HIV, diabetes, and hypercholesterolemia.",AR00945,AR00945,0,DS267,MO92,,CT9,Kathy,1,0,TRUE,FALSE,FALSE,20071211,kathy
1245,Milk thistle trials,"Review of studies done with milk thistle in liver diseases, cancer, hepatitis C, HIV, diabetes, and hypercholesterolemia.",AR00945,AR00945,0,DS102,MO92,,CT2,Kathy,1,0,TRUE,FALSE,FALSE,20071211,kathy
1246,Milk thistle trials,"Review of studies done with milk thistle in liver diseases, cancer, hepatitis C, HIV, diabetes, and hypercholesterolemia.",AR00945,AR00945,0,DS89,MO92,,CT10,Kathy,1,0,TRUE,FALSE,FALSE,20071211,kathy
1247,Milk thistle trials,"Review of studies done with milk thistle in liver diseases, cancer, hepatitis C, HIV, diabetes, and hypercholesterolemia.",AR00945,AR00945,0,DS104,MO92,,CT16,Kathy,1,0,TRUE,FALSE,FALSE,20071211,kathy
1248,Milk thistle trials,"Review of studies done with milk thistle in liver diseases, cancer, hepatitis C, HIV, diabetes, and hypercholesterolemia.",AR00945,AR00945,0,DS210,MO92,,CT27,Kathy,1,0,TRUE,FALSE,FALSE,20071211,kathy
1249,Clinical use of milk thistle in Ca,"Review of milk thistle: detox after chemo, protectant of liver, kidney, heart during chemo, adjunct to Rx, dec cholesterol and triglycerides, helps in alcohol related diabetes. Dose is 140mg tid. Article includes a table for dosing.",AR00946,AR00946,0,DS102,MO92,,CT2,Kathy,1,0,TRUE,TRUE,FALSE,20071211,kathy
1256,MS may be caused by Vit D def,Proposed connection between vit D deficiency and MS as there is a latitudinal component to the distribution of MS in the population and this may have to do with sun exposure and lack of vit D.,AR00953,AR00953,0,DS77,MO59,,CT11,Kathy,0,0,FALSE,FALSE,FALSE,20071211,kathy
1274,Plant diet helps PSA,"14 pts with prostate ca placed on 6-mo diet of whole grains, vegies, fruit, legumes with low meat, dairy and refined carbs. Also practiced meditation, yoga, tai chi. 4/10 had absolute reduction in PSA, 9/10 had dec rates of PSA rise and improved doubling ",AR00966,AR00966,0,DS25,MO225,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20071212,kathy
1275,Progesterone helps in brain injury,"Endogenous levels of progesterone, sufficient to sustain pregnancy, are enough to reduce cerebral edema almost to
levels seen in non-brain-injured animals. Animals of both sexes given progesterone treatments showed almost no postinjury edema and performed",AR00967,AR00967,0,DS122,MO183,,CT11,Kathy,1,0,FALSE,TRUE,FALSE,20071212,kathy
2219,Silymarin inhibits skin and prostate ca,"Silymarin inhibits growth of skin tumors and prostate ca. It induces apoptosis, inhibits angiogenesis, is an antioxidant, inhibits EGFR, cyclins, TNF-alpha, IL-1alpha, COX-2, iNOS, androgen receptor, NF-kappaB.  Upregulates p53.",AR00971,AR00971,0,DS26,MO92,,CT2,Kathy,1,0,TRUE,TRUE,TRUE,20080908,kathy
1307,Role of cruciferous vegies as anti-ca,"Glucosinolate hydrolysis products and selenium from cruciferous vegies protect against ca by altering estrogen metabolism, protecting against ROS, altering detoxification by induction of phase II enzymes, decreasing carcinogen activation by inhibition of ",AR00977,AR00977,0,DS102,MO225,,CT2,Kathy,2,0,TRUE,TRUE,TRUE,20071213,kathy
1130,Duloxetine good for fibromyalga,"538 women with fibromyalgia rec'd either duloxetine 60 mg qd,bid or placebo. Duloxetine pts had a sig greater improvement in BPI, FIQ and all QOL scores, beginning at wk 1 and cont thru wk 12.",AR00981,AR00981,0,DS120,MO211,,CT3,Kathy,2,0,TRUE,FALSE,FALSE,20071204,kathy
1145,Homeopathics inhibit HCC,"Homeopathics Ruta, Hydrastis, Lycopodium and Thuja inhibit growth of HCC in rats and lower LFTs. Ruta 200C worked best. Ruta and phosphorus 1M also inhibit sarcoma.",AR00984,AR00984,0,DS22,MO214,,CT2,Kathy,1,0,FALSE,TRUE,FALSE,20071204,kathy
1191,Zn helps intestinal permeability in Crohn's,12 pts with Crohn's in remission for at least 3 mo and increased intestinal permeability received po zinc sulfate supplements (110 mg three times a day) x 8 wks. 10 pts had nl intestinal permeability and did not relapse; of the remaining two who had incre,AR01004,AR01004,0,DS62,MO215,,CT8,Kathy,2,0,TRUE,FALSE,FALSE,20071206,kathy
1200,Fish oil keeps Crohn's in remission,"78 pts with Crohn's with hi risk of relapse rec'd either 9 fish-oil caps containing 2.7 g of n-3 fatty acids or placebo qd. Relapse rate 28% in Rx'd grp vs 69%. After 1 yr, 59% of Rx'd grp in remission vs 26%.",AR01008,AR01008,0,DS62,MO134,,CT8,Kathy,2,0,TRUE,FALSE,FALSE,20071207,kathy
1202,Glucosamine helps Crohn's,"N-acetyl glucosamine (GlcNAc)3-6g qd po was was given to 12 children with severe Rx-resistant IBD (10 Crohn's, 2 UC). 9 children with Rx resistance distal UC or proctitis were given it PR. 8 had improvement, 4 needed resection. Of those with  Crohn's stri",AR01010,AR01010,0,DS62,MO217,,CT8,Kathy,2,0,TRUE,FALSE,FALSE,20071208,kathy
1211,Glycosides may protect against Ca,"BC pts on cardiac glycosides had smaller tumors, were less prone to metastasize, more uniform morphology, smaller nuclei and lower DNA-RNA content than those not on glycosides. Retrospective chart reviews confirmed that glycosides may protect against ca.",AR01014,AR01014,0,DS102,MO191,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20071208,kathy
1212,Dipyridamole + ASA helps CVA,2500 pts with recent CVA treated with dipyridamole 75mg + ASA 325mg tid or placebo.  33% less death in treated grp.,AR01015,AR01015,0,DS216,MO185,,CT11,Kathy,2,0,TRUE,FALSE,FALSE,20071208,kathy
1213,Bromocriptine helps cervical ca,"33yo with Stage 1B cervical ca s/p XRT and chemo had recurrent dz unresponsive to all Rx. then Rx'd with aprotonin (antiproteinase)500K U IP flushed thru 150cc NS q8h x 7d, then 200K U over 6h IV q6h x 7d. Then bromocriptine 2.5mg bid. Had good response.",AR01016,AR01016,0,DS17,MO195,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20071208,kathy
1214,Bromocriptine helps cervical ca,"33yo with Stage 1B cervical ca s/p XRT and chemo had recurrent dz unresponsive to all Rx. then Rx'd with aprotonin (antiproteinase)500K U IP flushed thru 150cc NS q8h x 7d, then 200K U over 6h IV q6h x 7d. Then bromocriptine 2.5mg bid. Had good response.",AR01016,AR01016,0,DS17,MO219,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20071208,kathy
1215,Urea cures sq cell ca of eye,"8/9 pts with squamous cell ca of the conjunctivae were cured by Rx with urea - after local anesthetic drops instilled, bulbar surface is covered with sterile urea powder, rpt 3-4x q2-3d for 5-7 sessions.",AR01017,AR01017,0,DS196,MO206,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20071208,kathy
1216,Dipyridamole for melanoma,"39 pts with Clarks level III and IV melanoma treated with dipyridamole 100mg tid. 30 pts survived for at least 5 yrs (26 level IV, 4 level III).  77% survival rate with dipyridamole vs 32% with conventional Rx. Dipyridamole inhibits attachment of tumor to",AR01018,AR01018,0,DS96,MO185,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20071208,kathy
1217,Bromocriptine effective in BC brain met,"46yo woman with bilat BC developed brain met. Rx'd with bromocriptine 7.5mg qd x 6 mos. Marked regression of tumor, followed by stable dz for 18 mos.",AR01019,AR01019,0,DS85,MO195,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20071208,kathy
1218,Bromocriptine effects cervical ca,28 pts with adv ca Rx'd with bromocriptine 2.5mg bid. 1 pt with ovarian ca had SD. 3/18 pts with cervical ca had SD and 5 had long remissions with median survival of >6y.,AR01021,AR01021,0,DS17,MO195,,CT2,Kathy,2,0,TRUE,FALSE,FALSE,20071208,kathy
1317,Rifampin and doxy help AD,101 pts with AD and dementia received doxycycline 200 mg qd + rifampin 300 mg qd x 3 mos. Sig less decline in test scores at 6 mos and less dysfunctional behavior at 3 mos in Rx'd grp vs placebo.,AR01032,AR01032,0,DS78,MO193,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20071226,kathy
1318,Rifampin and doxy help AD,101 pts with AD and dementia received doxycycline 200 mg qd + rifampin 300 mg qd x 3 mos. Sig less decline in test scores at 6 mos and less dysfunctional behavior at 3 mos in Rx'd grp vs placebo.,AR01032,AR01032,0,DS78,MO226,,CT11,Kathy,1,0,TRUE,FALSE,FALSE,20071226,kathy
2218,Doxy affects OA,"431 obese women with knee OA rec'd doxycycline 100 mg bid x 30 mos or placebo. 
16 mos later: loss of joint space width in rx'd grp was 40% less than in the placebo grp 
30 months:33% less",AR01033,AR01033,0,DS74,MO193,,,Kathy,1,0,TRUE,FALSE,FALSE,20080908,kathy
1320,Doxy helps RA,"66 pts with RA of <1 yr who had not been previously Rx'd rec'd 100 mg doxycycline bid + MTX (hi-dose doxy grp), 20 mg  doxycycline bid + MTX (lo-dose doxy grp), or placebo + MTX (placebo grp). MTX dose 7.5 mg/week, titrated q3m until remission(max 17.5 mg",AR01034,AR01034,0,DS74,MO193,,CT3,Kathy,1,0,TRUE,FALSE,FALSE,20071226,kathy
1331,Doxy + Zometa good for bone mets,"Mice with BC bone mets rx'd with zoledronic acid alone: total tumor burden decreased by 43% vs placebo. Zoledronic acid + doxycycline: 74% decrease in total tumor burden vs placebo, 93% dec in soft tissue tumor and bone formation was significantly enhance",AR01039,AR01039,0,DS85,MO193,,CT2,Kathy,1,0,FALSE,TRUE,FALSE,20071226,kathy
1332,Doxy + Zometa good for bone mets,"Mice with BC bone mets rx'd with zoledronic acid alone: total tumor burden decreased by 43% vs placebo. Zoledronic acid + doxycycline: 74% decrease in total tumor burden vs placebo, 93% dec in soft tissue tumor and bone formation was significantly enhance",AR01039,AR01039,0,DS85,MO227,,CT2,Kathy,1,0,FALSE,TRUE,FALSE,20071226,kathy
